user_id,anomaly_score_IF,anomaly_IF,anomaly_score_AE,anomaly_AE,is_anomaly,user_risk_grade,anomaly,critical_anomaly
10014798,0.157206490264186,1,0.06938213,1,2,Normal,1,1
10014799,0.1605613664208902,1,0.044433244,1,2,Normal,1,1
10014800,0.1705271065184952,1,0.038861755,1,2,Normal,1,1
10014801,0.1727130487092281,1,0.04689418,1,2,Normal,1,1
10014802,0.0290225130714223,1,0.49978417,-1,0,Medium Risk,-1,1
10014803,0.1662390346941752,1,0.04672387,1,2,Normal,1,1
10014804,0.1642006695482197,1,0.034165625,1,2,Normal,1,1
10014805,0.1723508224288542,1,0.046193972,1,2,Normal,1,1
10014806,0.1419128352947902,1,0.0721392,1,2,Normal,1,1
10014807,0.15373064632497,1,0.092616476,1,2,Normal,1,1
10014808,0.1820908146785559,1,0.047728956,1,2,Normal,1,1
10014809,0.1859176264552187,1,0.02323945,1,2,Normal,1,1
10014810,0.1389875939123681,1,0.045279134,1,2,Normal,1,1
10014811,0.1086160423836309,1,0.12651716,1,2,Normal,1,1
10014812,0.1556255094307163,1,0.06425856,1,2,Normal,1,1
10014813,0.1597553244873145,1,0.0723756,1,2,Normal,1,1
10014814,0.1152501162258469,1,0.13407357,1,2,Normal,1,1
10014815,0.1516807972259902,1,0.06985468,1,2,Normal,1,1
10014816,0.0986250043644265,1,0.1079101,1,2,Normal,1,1
10014817,0.1142153758167384,1,0.22667727,1,2,Normal,1,1
10014818,0.047642451882654,1,0.2614088,1,2,Normal,1,1
10014819,0.147732947500921,1,0.07272322,1,2,Normal,1,1
10014820,0.168078219627223,1,0.05581366,1,2,Normal,1,1
10014821,0.1638564551487388,1,0.06199062,1,2,Normal,1,1
10014822,0.1726386522975924,1,0.05540091,1,2,Normal,1,1
10014823,0.0216962138795209,1,0.5809373,-1,0,Medium Risk,-1,1
10014824,0.0621168580697468,1,0.18944998,1,2,Normal,1,1
10014825,0.1788180970643956,1,0.052402124,1,2,Normal,1,1
10014826,0.065890284504718,1,0.08524837,1,2,Normal,1,1
10014827,0.108782169863953,1,0.22286111,1,2,Normal,1,1
10014828,0.0891988396506799,1,0.33578345,1,2,Normal,1,1
10014829,0.1235392720266238,1,0.13795024,1,2,Normal,1,1
10014830,0.103013969553516,1,0.19469199,1,2,Normal,1,1
10014831,0.1506210777199826,1,0.11570496,1,2,Normal,1,1
10014832,0.1682495912697076,1,0.07694346,1,2,Normal,1,1
10014833,0.1829492724349427,1,0.037991032,1,2,Normal,1,1
10014834,0.1048959139945952,1,0.14862086,1,2,Normal,1,1
10014835,0.1338757314443817,1,0.12643477,1,2,Normal,1,1
10014836,0.1589506056835673,1,0.04745297,1,2,Normal,1,1
10014837,0.1632418422395926,1,0.061883956,1,2,Normal,1,1
10014838,0.1571878180944894,1,0.09081879,1,2,Normal,1,1
10014839,0.1397910044342888,1,0.09190352,1,2,Normal,1,1
10014840,0.1396781478277003,1,0.24990521,1,2,Normal,1,1
10014841,0.1016866634970219,1,0.23012221,1,2,Normal,1,1
10014842,0.1497753062346373,1,0.036960583,1,2,Normal,1,1
10014843,0.1526354958084657,1,0.057044793,1,2,Normal,1,1
10014844,0.1375166957152325,1,0.08910962,1,2,Normal,1,1
10014845,0.088682828439827,1,0.11586101,1,2,Normal,1,1
10014846,0.1731828072108453,1,0.03501946,1,2,Normal,1,1
10014847,0.1830009486030517,1,0.020775475,1,2,Normal,1,1
10014848,0.1757681194002538,1,0.050484985,1,2,Normal,1,1
10014849,0.1472224819104046,1,0.12024238,1,2,Normal,1,1
10014850,0.177544840649591,1,0.058857292,1,2,Normal,1,1
10014851,0.1304186595571465,1,0.06618993,1,2,Normal,1,1
10014852,0.1486622320408245,1,0.1024515,1,2,Normal,1,1
10014853,0.1468853146387254,1,0.04805394,1,2,Normal,1,1
10014854,-0.1289116193741781,-1,0.7372376,-1,-2,Critical Risk,-1,-1
10014855,0.1762916357417245,1,0.039711382,1,2,Normal,1,1
10014856,0.17326689950894,1,0.049381528,1,2,Normal,1,1
10014857,0.1136779483101076,1,0.09835017,1,2,Normal,1,1
10014858,0.0614229645886887,1,0.22378545,1,2,Normal,1,1
10014859,-0.1666573837764868,-1,1.5346985,-1,-2,Critical Risk,-1,-1
10014860,0.1688045258996794,1,0.094951846,1,2,Normal,1,1
10014861,0.0967107521555452,1,0.15662806,1,2,Normal,1,1
10014862,0.1739214480662851,1,0.06730453,1,2,Normal,1,1
10014863,0.0766083894632929,1,0.06982216,1,2,Normal,1,1
10014864,0.1473788931526292,1,0.1069576,1,2,Normal,1,1
10014865,0.1693510820395736,1,0.016662188,1,2,Normal,1,1
10014866,0.1737565297906489,1,0.046217196,1,2,Normal,1,1
10014867,0.1446906235700348,1,0.19295661,1,2,Normal,1,1
10014868,0.1386426708294917,1,0.1058516,1,2,Normal,1,1
10014869,0.140820150997426,1,0.06424086,1,2,Normal,1,1
10014870,0.1747674060970455,1,0.04911899,1,2,Normal,1,1
10014871,0.1711095657006811,1,0.03739525,1,2,Normal,1,1
10014872,0.1749023407030477,1,0.040417727,1,2,Normal,1,1
10014873,0.1133545593050774,1,0.33819857,1,2,Normal,1,1
10014874,0.1226887192488004,1,0.15816529,1,2,Normal,1,1
10014875,0.146578937149399,1,0.082410306,1,2,Normal,1,1
10014876,0.1531516111386767,1,0.08272441,1,2,Normal,1,1
10014877,0.1481955996309458,1,0.102857195,1,2,Normal,1,1
10014878,0.0616819995241996,1,0.17511272,1,2,Normal,1,1
10014879,0.1537502658840631,1,0.05766132,1,2,Normal,1,1
10014880,0.0616976078712268,1,0.22090916,1,2,Normal,1,1
10014881,0.1628740442947267,1,0.03467034,1,2,Normal,1,1
10014882,0.1713364628612418,1,0.034738474,1,2,Normal,1,1
10014883,0.1717112666047474,1,0.041181576,1,2,Normal,1,1
10014884,0.1771177410139675,1,0.040595904,1,2,Normal,1,1
10014885,0.0199739409375989,1,0.4120756,1,2,Normal,1,1
10014886,0.019517524183386,1,0.71169937,-1,0,Medium Risk,-1,1
10014887,0.1779020351755608,1,0.051616546,1,2,Normal,1,1
10014888,0.1787227999347407,1,0.022186082,1,2,Normal,1,1
10014889,0.1533660571380328,1,0.094501175,1,2,Normal,1,1
10014890,0.0708860355234962,1,0.31912795,1,2,Normal,1,1
10014891,0.1720174952736499,1,0.0520802,1,2,Normal,1,1
10014892,0.1697268690466816,1,0.032383792,1,2,Normal,1,1
10014893,0.1610656645938372,1,0.033302788,1,2,Normal,1,1
10014894,0.1617851375174571,1,0.06618616,1,2,Normal,1,1
10014895,0.1840072382727939,1,0.030078053,1,2,Normal,1,1
10014896,0.1845761757685428,1,0.028874287,1,2,Normal,1,1
10014897,0.1290267926688398,1,0.10651282,1,2,Normal,1,1
10014898,0.1835963892423442,1,0.043730915,1,2,Normal,1,1
10014899,0.1818724599360355,1,0.030301567,1,2,Normal,1,1
10014900,0.1829671405512404,1,0.03636695,1,2,Normal,1,1
10014901,0.1735290919874045,1,0.030721549,1,2,Normal,1,1
10014902,0.1351987573444045,1,0.109789535,1,2,Normal,1,1
10014903,0.1477325762093827,1,0.095972136,1,2,Normal,1,1
10014904,0.1303346524871514,1,0.08427145,1,2,Normal,1,1
10014905,0.1788245709764037,1,0.056563407,1,2,Normal,1,1
10014906,0.1469032553247348,1,0.11575193,1,2,Normal,1,1
10014907,0.0145818620285651,1,0.1211482,1,2,Normal,1,1
10014908,0.1488846091942787,1,0.091893554,1,2,Normal,1,1
10014909,0.1653342803835207,1,0.08223256,1,2,Normal,1,1
10014910,0.1584649044337614,1,0.09817376,1,2,Normal,1,1
10014911,0.1636423954045675,1,0.064540915,1,2,Normal,1,1
10014912,0.1656393998018669,1,0.060145378,1,2,Normal,1,1
10014913,0.1723078193391418,1,0.01920926,1,2,Normal,1,1
10014914,0.1596768223745733,1,0.07241788,1,2,Normal,1,1
10014915,0.0227513332833341,1,0.6674496,-1,0,Medium Risk,-1,1
10014916,0.1779578486482975,1,0.03597639,1,2,Normal,1,1
10014917,0.1378574420087931,1,0.10015215,1,2,Normal,1,1
10014918,0.1778804652161162,1,0.041159645,1,2,Normal,1,1
10014919,0.1819522991787279,1,0.025448496,1,2,Normal,1,1
10014920,0.140932901089766,1,0.07824661,1,2,Normal,1,1
10014921,0.1809929667096395,1,0.016868904,1,2,Normal,1,1
10014922,0.1137124128014903,1,0.13196802,1,2,Normal,1,1
10014923,0.1777164708733093,1,0.04189249,1,2,Normal,1,1
10014924,0.0716212162162543,1,0.10955145,1,2,Normal,1,1
10014925,0.1474296214705607,1,0.07413736,1,2,Normal,1,1
10014926,0.032883638512932,1,0.31355655,1,2,Normal,1,1
10014927,0.0877708100796847,1,0.25945872,1,2,Normal,1,1
10014928,0.1362115132740592,1,0.062948644,1,2,Normal,1,1
10014929,0.1729743994963789,1,0.05198291,1,2,Normal,1,1
10014930,0.183469684923787,1,0.024932832,1,2,Normal,1,1
10014931,0.1818975590301927,1,0.018173374,1,2,Normal,1,1
10014932,-0.0403861030126367,-1,0.2273869,1,0,Medium Risk,-1,1
10014933,0.183906943793527,1,0.020624086,1,2,Normal,1,1
10014934,0.1574639902977723,1,0.04910669,1,2,Normal,1,1
10014935,0.1473068633918625,1,0.09619251,1,2,Normal,1,1
10014936,0.056073333690458,1,0.18774384,1,2,Normal,1,1
10014937,0.1122993790723717,1,0.12170509,1,2,Normal,1,1
10014938,0.1735818062208062,1,0.047478043,1,2,Normal,1,1
10014939,0.1066024243593703,1,0.2354131,1,2,Normal,1,1
10014940,-0.0551289150562531,-1,0.587898,-1,-2,Critical Risk,-1,-1
10014941,0.1589109705612791,1,0.07607469,1,2,Normal,1,1
10014942,0.1423554291810088,1,0.09964012,1,2,Normal,1,1
10014943,0.1781642307445333,1,0.054715432,1,2,Normal,1,1
10014944,0.1790020731763816,1,0.022070272,1,2,Normal,1,1
10014945,0.155798675582022,1,0.17364308,1,2,Normal,1,1
10014946,0.0993179443149551,1,0.16186701,1,2,Normal,1,1
10014947,0.0771202494673498,1,0.14713423,1,2,Normal,1,1
10014948,0.1839043892283764,1,0.038530715,1,2,Normal,1,1
10014949,0.1813274522790436,1,0.031132111,1,2,Normal,1,1
10014950,0.1441738542010179,1,0.15952462,1,2,Normal,1,1
10014951,0.1620627310248533,1,0.04865904,1,2,Normal,1,1
10014952,0.0978449356426141,1,0.13271217,1,2,Normal,1,1
10014953,0.1676635216862665,1,0.047228884,1,2,Normal,1,1
10014954,0.1067593295624048,1,0.17143142,1,2,Normal,1,1
10014955,0.1655174056759263,1,0.041799594,1,2,Normal,1,1
10014956,0.1284148980411184,1,0.12312482,1,2,Normal,1,1
10014957,0.1714759761617807,1,0.063873544,1,2,Normal,1,1
10014958,0.1427716952400896,1,0.08280146,1,2,Normal,1,1
10014959,0.1762188724256942,1,0.050708897,1,2,Normal,1,1
10014960,0.1496650682591937,1,0.043729633,1,2,Normal,1,1
10014961,0.1097475900422246,1,0.17511277,1,2,Normal,1,1
10014962,0.1803317944752561,1,0.037051033,1,2,Normal,1,1
10014963,0.1529250712345618,1,0.08514038,1,2,Normal,1,1
10014964,0.1084567283714084,1,0.14634107,1,2,Normal,1,1
10014965,0.0860569430482947,1,0.30005297,1,2,Normal,1,1
10014966,-0.007803226025201,-1,0.37558314,1,0,Medium Risk,-1,1
10014967,0.0319544427851447,1,0.51134413,-1,0,Medium Risk,-1,1
10014968,0.1592951979558656,1,0.039546035,1,2,Normal,1,1
10014969,0.1070915794985897,1,0.123271465,1,2,Normal,1,1
10014970,0.0521786148292068,1,0.11185798,1,2,Normal,1,1
10014971,0.0015888301860308,1,0.34536943,1,2,Normal,1,1
10014972,0.1776835178106424,1,0.022725113,1,2,Normal,1,1
10014973,0.1724236534133429,1,0.027365303,1,2,Normal,1,1
10014974,0.1730872285750945,1,0.04135324,1,2,Normal,1,1
10014975,0.1691921287911351,1,0.035998482,1,2,Normal,1,1
10014976,0.0521906779803545,1,0.24217269,1,2,Normal,1,1
10014977,0.091881145110049,1,0.24382591,1,2,Normal,1,1
10014978,0.1681243461525781,1,0.07162744,1,2,Normal,1,1
10014979,0.0785698718280211,1,0.45699558,1,2,Normal,1,1
10014980,0.0944490269850485,1,0.18393904,1,2,Normal,1,1
10014981,0.1433934292360294,1,0.0794589,1,2,Normal,1,1
10014982,0.1638978601245386,1,0.07904118,1,2,Normal,1,1
10014983,0.0237628041005623,1,0.526469,-1,0,Medium Risk,-1,1
10014984,0.1275627434533088,1,0.13275275,1,2,Normal,1,1
10014985,0.1591126396496654,1,0.07924857,1,2,Normal,1,1
10014986,0.1508579494897645,1,0.10165275,1,2,Normal,1,1
10014987,0.1664192653162947,1,0.05253133,1,2,Normal,1,1
10014988,0.1420443978589576,1,0.06919978,1,2,Normal,1,1
10014989,0.1424751445176286,1,0.048280414,1,2,Normal,1,1
10014990,0.1337526903522284,1,0.1277535,1,2,Normal,1,1
10014991,0.183896332568778,1,0.029217394,1,2,Normal,1,1
10014992,0.142247867848294,1,0.12213755,1,2,Normal,1,1
10014993,0.1060662304298403,1,0.28704238,1,2,Normal,1,1
10014994,0.1359146302747493,1,0.18602893,1,2,Normal,1,1
10014995,0.1574505408601442,1,0.10621894,1,2,Normal,1,1
10014996,0.0821895881877689,1,0.055683345,1,2,Normal,1,1
10014997,0.0230760828009321,1,0.5068244,-1,0,Medium Risk,-1,1
10014998,0.1747959472309375,1,0.044396874,1,2,Normal,1,1
10014999,0.1743398649564264,1,0.051135726,1,2,Normal,1,1
10015000,0.0493656602269661,1,0.50142765,-1,0,Medium Risk,-1,1
10015001,0.1071854792210871,1,0.26597366,1,2,Normal,1,1
10015002,0.1280504466027159,1,0.078703545,1,2,Normal,1,1
10015003,0.0705433362601841,1,0.22071743,1,2,Normal,1,1
10015004,0.0965873946897966,1,0.09290435,1,2,Normal,1,1
10015005,0.1725052296056382,1,0.051236957,1,2,Normal,1,1
10015006,0.1388742842461828,1,0.1046054,1,2,Normal,1,1
10015007,-0.0971739544969806,-1,1.6121423,-1,-2,Critical Risk,-1,-1
10015008,0.0703580506296652,1,0.22740126,1,2,Normal,1,1
10015009,0.1545490445327886,1,0.050037693,1,2,Normal,1,1
10015010,0.103360847832488,1,0.27065036,1,2,Normal,1,1
10015011,0.1534831241090874,1,0.031403176,1,2,Normal,1,1
10015012,0.1763810921668414,1,0.042379823,1,2,Normal,1,1
10015013,0.1557342106744889,1,0.05766487,1,2,Normal,1,1
10015014,0.1812893969687043,1,0.030000517,1,2,Normal,1,1
10015015,0.1835884858742978,1,0.023333646,1,2,Normal,1,1
10015016,0.1459128989305086,1,0.07378779,1,2,Normal,1,1
10015017,0.0644305024299132,1,0.4032836,1,2,Normal,1,1
10015018,0.171973031681669,1,0.042635463,1,2,Normal,1,1
10015019,0.1563240553392775,1,0.050660193,1,2,Normal,1,1
10015020,0.1380356932082402,1,0.058883384,1,2,Normal,1,1
10015021,0.1226111302230759,1,0.16089842,1,2,Normal,1,1
10015022,0.149412177033317,1,0.114898704,1,2,Normal,1,1
10015023,0.1694428428321163,1,0.02871777,1,2,Normal,1,1
10015024,-0.1602178673301404,-1,3.9901588,-1,-2,Critical Risk,-1,-1
10015025,0.1034853928952467,1,0.15515155,1,2,Normal,1,1
10015026,0.1788342782183183,1,0.039406773,1,2,Normal,1,1
10015027,0.1569974721076923,1,0.08157034,1,2,Normal,1,1
10015028,0.1559234146667164,1,0.049232125,1,2,Normal,1,1
10015029,-0.0388944243491961,-1,0.21460111,1,0,Medium Risk,-1,1
10015030,0.150290752464933,1,0.06653813,1,2,Normal,1,1
10015031,0.0452401191043234,1,0.35004768,1,2,Normal,1,1
10015032,0.0630173520497836,1,0.22500743,1,2,Normal,1,1
10015033,0.1590771925133051,1,0.10907359,1,2,Normal,1,1
10015034,0.1418757604633718,1,0.056957986,1,2,Normal,1,1
10015035,0.1780912467597442,1,0.03953499,1,2,Normal,1,1
10015036,0.1167223168505748,1,0.15865584,1,2,Normal,1,1
10015037,0.1655407651787506,1,0.0614064,1,2,Normal,1,1
10015038,0.1684818419579189,1,0.034,1,2,Normal,1,1
10015039,0.1598480950911129,1,0.06638729,1,2,Normal,1,1
10015040,0.1072307432808503,1,0.21981995,1,2,Normal,1,1
10015041,0.1176382534830427,1,0.09359555,1,2,Normal,1,1
10015042,0.1238560613802214,1,0.08390659,1,2,Normal,1,1
10015043,0.1346960774259535,1,0.108413,1,2,Normal,1,1
10015044,0.1702384117416607,1,0.049320124,1,2,Normal,1,1
10015045,0.1583748727236225,1,0.03642252,1,2,Normal,1,1
10015046,0.1329602249140259,1,0.21831794,1,2,Normal,1,1
10015047,0.1666392730727245,1,0.059385587,1,2,Normal,1,1
10015048,0.1565416795178748,1,0.08501713,1,2,Normal,1,1
10015049,0.1849140207015178,1,0.027209759,1,2,Normal,1,1
10015050,0.184493425311563,1,0.02305778,1,2,Normal,1,1
10015051,0.1610231661934674,1,0.10634791,1,2,Normal,1,1
10015052,0.0695736805187882,1,0.0555216,1,2,Normal,1,1
10015053,0.0524799474515634,1,0.14294793,1,2,Normal,1,1
10015054,0.1651743557898642,1,0.045072287,1,2,Normal,1,1
10015055,0.1307316723977175,1,0.07237841,1,2,Normal,1,1
10015056,0.1552838450885327,1,0.056016106,1,2,Normal,1,1
10015057,0.1535538063354722,1,0.07927425,1,2,Normal,1,1
10015058,0.1586663579892109,1,0.12993984,1,2,Normal,1,1
10015059,0.1713730708818497,1,0.013333474,1,2,Normal,1,1
10015060,0.075059920690142,1,0.24327487,1,2,Normal,1,1
10015061,0.0328128090628508,1,0.15186428,1,2,Normal,1,1
10015062,-0.0005012366625487,-1,0.09579034,1,0,Medium Risk,-1,1
10015063,0.1251553159776492,1,0.14473887,1,2,Normal,1,1
10015064,0.0669446036787421,1,0.4021619,1,2,Normal,1,1
10015065,-0.1508044283262929,-1,4.3056555,-1,-2,Critical Risk,-1,-1
10015066,0.1430836195951164,1,0.07385864,1,2,Normal,1,1
10015067,0.1304223979106308,1,0.06945356,1,2,Normal,1,1
10015068,0.0859478392417675,1,0.08048323,1,2,Normal,1,1
10015069,0.1486079915352099,1,0.08152415,1,2,Normal,1,1
10015070,0.1227245164767756,1,0.13391356,1,2,Normal,1,1
10015071,0.1799985161503244,1,0.052699793,1,2,Normal,1,1
10015072,-0.0379536069024979,-1,0.2450329,1,0,Medium Risk,-1,1
10015073,0.1663190678980596,1,0.06144035,1,2,Normal,1,1
10015074,0.1808603392110246,1,0.070557624,1,2,Normal,1,1
10015075,0.1665500476936926,1,0.056945074,1,2,Normal,1,1
10015076,0.0921856633373197,1,0.10691514,1,2,Normal,1,1
10015077,0.049008403979276,1,0.2679433,1,2,Normal,1,1
10015078,0.1700315262369183,1,0.048241537,1,2,Normal,1,1
10015079,0.1447488263028369,1,0.15932739,1,2,Normal,1,1
10015080,0.1689264136081713,1,0.03629825,1,2,Normal,1,1
10015081,0.1590976504888028,1,0.14911173,1,2,Normal,1,1
10015082,0.0658211091889069,1,0.11591027,1,2,Normal,1,1
10015083,0.1482593515451841,1,0.06658412,1,2,Normal,1,1
10015084,0.1606193948017667,1,0.038023353,1,2,Normal,1,1
10015085,0.1720400585937933,1,0.047440886,1,2,Normal,1,1
10015086,0.1767842093801581,1,0.029942626,1,2,Normal,1,1
10015087,0.0508512447973692,1,0.44770983,1,2,Normal,1,1
10015088,0.1075828987345581,1,0.22527547,1,2,Normal,1,1
10015089,0.0644563982135721,1,0.14454925,1,2,Normal,1,1
10015090,0.1792608413093638,1,0.05065704,1,2,Normal,1,1
10015091,0.1699783664920293,1,0.056083012,1,2,Normal,1,1
10015092,0.1654705092629097,1,0.057633255,1,2,Normal,1,1
10015093,0.1137296339052396,1,0.0684175,1,2,Normal,1,1
10015094,0.1456941447378322,1,0.122753836,1,2,Normal,1,1
10015095,0.1294388469240641,1,0.08538624,1,2,Normal,1,1
10015096,0.1775283306963898,1,0.029830107,1,2,Normal,1,1
10015097,-0.077794252078853,-1,0.5797992,-1,-2,Critical Risk,-1,-1
10015098,0.0561787602349192,1,0.1701602,1,2,Normal,1,1
10015099,0.1430411553791744,1,0.12282823,1,2,Normal,1,1
10015100,0.1522558423060985,1,0.053251643,1,2,Normal,1,1
10015101,0.1827640638398796,1,0.03536181,1,2,Normal,1,1
10015102,0.1701105061293062,1,0.04319967,1,2,Normal,1,1
10015103,0.1684575001932587,1,0.04469157,1,2,Normal,1,1
10015104,0.0658601587706594,1,0.3168935,1,2,Normal,1,1
10015105,0.1759695502617024,1,0.030220734,1,2,Normal,1,1
10015106,0.1825773740461035,1,0.03751086,1,2,Normal,1,1
10015107,0.1716323901563635,1,0.05671259,1,2,Normal,1,1
10015108,0.1638199149525729,1,0.041581225,1,2,Normal,1,1
10015109,0.1502715901970696,1,0.081835575,1,2,Normal,1,1
10015110,0.0836038799806654,1,0.3096909,1,2,Normal,1,1
10015111,0.127270575151573,1,0.12707363,1,2,Normal,1,1
10015112,0.1808523892438276,1,0.03655561,1,2,Normal,1,1
10015113,0.0850149762689527,1,0.33671093,1,2,Normal,1,1
10015114,0.1577169152696426,1,0.07715864,1,2,Normal,1,1
10015115,0.1135194227477735,1,0.11349629,1,2,Normal,1,1
10015116,0.0832945951733123,1,0.169257,1,2,Normal,1,1
10015117,0.1578378775633506,1,0.069547586,1,2,Normal,1,1
10015118,0.1509889855092417,1,0.045601286,1,2,Normal,1,1
10015119,0.1699963394354928,1,0.08845561,1,2,Normal,1,1
10015120,0.176103751637805,1,0.015012544,1,2,Normal,1,1
10015121,0.1845834218055251,1,0.029928295,1,2,Normal,1,1
10015122,0.172370187123506,1,0.050314333,1,2,Normal,1,1
10015123,0.1407856484110264,1,0.0905299,1,2,Normal,1,1
10015124,0.0854945853700018,1,0.058897257,1,2,Normal,1,1
10015125,0.15134245847751,1,0.116864696,1,2,Normal,1,1
10015126,0.1836865802046172,1,0.03254355,1,2,Normal,1,1
10015127,0.1243141888830028,1,0.10083932,1,2,Normal,1,1
10015128,0.1693898183277327,1,0.03266205,1,2,Normal,1,1
10015129,0.1478840249770234,1,0.048512205,1,2,Normal,1,1
10015130,0.1424303098320006,1,0.08015594,1,2,Normal,1,1
10015131,0.1000914046693973,1,0.12880008,1,2,Normal,1,1
10015132,0.1585668422554429,1,0.05464079,1,2,Normal,1,1
10015133,0.1305142184455412,1,0.071196,1,2,Normal,1,1
10015134,0.1163964554420335,1,0.112424195,1,2,Normal,1,1
10015135,0.1711915911357209,1,0.060500905,1,2,Normal,1,1
10015136,0.1711854457410789,1,0.031641956,1,2,Normal,1,1
10015137,0.1656644909746178,1,0.039808117,1,2,Normal,1,1
10015138,0.1299557988818468,1,0.1385753,1,2,Normal,1,1
10015139,0.0499034036834383,1,0.36514834,1,2,Normal,1,1
10015140,0.0151435708482987,1,0.55668324,-1,0,Medium Risk,-1,1
10015141,0.175795858697021,1,0.067770496,1,2,Normal,1,1
10015142,0.1296222455474169,1,0.0932647,1,2,Normal,1,1
10015143,0.1405775705967958,1,0.051056694,1,2,Normal,1,1
10015144,0.1786376639790893,1,0.042280644,1,2,Normal,1,1
10015145,0.1663465195782804,1,0.06872725,1,2,Normal,1,1
10015146,0.1829869804669948,1,0.03153377,1,2,Normal,1,1
10015147,0.1304990981417351,1,0.064414665,1,2,Normal,1,1
10015148,0.1727330646882945,1,0.11513989,1,2,Normal,1,1
10015149,0.0164865067109378,1,0.52475005,-1,0,Medium Risk,-1,1
10015150,0.1756529954464335,1,0.043377463,1,2,Normal,1,1
10015151,0.128945249515458,1,0.20129205,1,2,Normal,1,1
10015152,0.1545316730528007,1,0.049042672,1,2,Normal,1,1
10015153,0.1815424208545488,1,0.029215103,1,2,Normal,1,1
10015154,0.1456344647622678,1,0.10367939,1,2,Normal,1,1
10015155,0.0968544840691882,1,0.10614119,1,2,Normal,1,1
10015156,0.1706195315494505,1,0.05288558,1,2,Normal,1,1
10015157,0.0561178575415444,1,0.2878514,1,2,Normal,1,1
10015158,0.1785118901560393,1,0.031441193,1,2,Normal,1,1
10015159,0.1714476294057642,1,0.047277737,1,2,Normal,1,1
10015160,0.1451953899628636,1,0.11250626,1,2,Normal,1,1
10015161,0.1252856813541307,1,0.07795813,1,2,Normal,1,1
10015162,0.0555172264512487,1,0.48848483,1,2,Normal,1,1
10015163,0.1002828887573468,1,0.20352165,1,2,Normal,1,1
10015164,0.0106363762222038,1,0.46745703,1,2,Normal,1,1
10015165,0.1809859222106372,1,0.023389049,1,2,Normal,1,1
10015166,-0.0059747195059868,-1,0.11422942,1,0,Medium Risk,-1,1
10015167,0.0585435882569725,1,0.16464658,1,2,Normal,1,1
10015168,-0.1831465366196735,-1,1.9429401,-1,-2,Critical Risk,-1,-1
10015169,0.1625302465172688,1,0.102036,1,2,Normal,1,1
10015170,0.0347804637727127,1,0.09935816,1,2,Normal,1,1
10015171,0.1797007694682328,1,0.028352326,1,2,Normal,1,1
10015172,0.1383545107059894,1,0.16007276,1,2,Normal,1,1
10015173,0.1558794960905424,1,0.06776498,1,2,Normal,1,1
10015174,0.1019637422307965,1,0.16349803,1,2,Normal,1,1
10015175,0.1071398526918625,1,0.20499286,1,2,Normal,1,1
10015176,0.0805105540380388,1,0.52980745,-1,0,Medium Risk,-1,1
10015177,0.1672899234027705,1,0.063514,1,2,Normal,1,1
10015178,0.1225612528036812,1,0.14540347,1,2,Normal,1,1
10015179,0.181778023706631,1,0.03541822,1,2,Normal,1,1
10015180,-0.0605852891940761,-1,0.41723457,1,0,Medium Risk,-1,1
10015181,0.1221149906878791,1,0.1662425,1,2,Normal,1,1
10015182,0.1611340174660028,1,0.034077495,1,2,Normal,1,1
10015183,0.1004149312879066,1,0.14981787,1,2,Normal,1,1
10015184,0.0860711709315634,1,0.08837514,1,2,Normal,1,1
10015185,0.1795769905193963,1,0.02921656,1,2,Normal,1,1
10015186,0.124888871516205,1,0.08515639,1,2,Normal,1,1
10015187,0.0749154381592028,1,0.35874322,1,2,Normal,1,1
10015188,0.0359089404499649,1,0.19260776,1,2,Normal,1,1
10015189,0.1569126127882288,1,0.062949106,1,2,Normal,1,1
10015190,0.0365047102147876,1,0.45302176,1,2,Normal,1,1
10015191,0.1534845012515314,1,0.051208545,1,2,Normal,1,1
10015192,0.1091453011398448,1,0.19174683,1,2,Normal,1,1
10015193,-0.0415097933841581,-1,0.2600133,1,0,Medium Risk,-1,1
10015194,0.1769982560533481,1,0.032007836,1,2,Normal,1,1
10015195,0.1793113300399818,1,0.039348014,1,2,Normal,1,1
10015196,0.1661057328039956,1,0.05785786,1,2,Normal,1,1
10015197,0.137588857510451,1,0.09840314,1,2,Normal,1,1
10015198,0.1419523700097374,1,0.07326119,1,2,Normal,1,1
10015199,0.0390783698913368,1,0.20942006,1,2,Normal,1,1
10015200,0.1738002286089577,1,0.05013447,1,2,Normal,1,1
10015201,0.179752494286684,1,0.0324212,1,2,Normal,1,1
10015202,0.1007636315517618,1,0.2738018,1,2,Normal,1,1
10015203,0.1684673898013289,1,0.08894657,1,2,Normal,1,1
10015204,0.1775583038230893,1,0.03374375,1,2,Normal,1,1
10015205,0.1417711958881752,1,0.101268284,1,2,Normal,1,1
10015206,0.1192582568303787,1,0.0783131,1,2,Normal,1,1
10015207,0.1614098901298902,1,0.0481025,1,2,Normal,1,1
10015208,0.0099354934809035,1,0.65510625,-1,0,Medium Risk,-1,1
10015209,0.0962278619729569,1,0.23426987,1,2,Normal,1,1
10015210,0.1514150284936,1,0.07839609,1,2,Normal,1,1
10015211,0.1278022949389078,1,0.22105779,1,2,Normal,1,1
10015212,0.1733682968650922,1,0.061043035,1,2,Normal,1,1
10015213,0.1401984988515707,1,0.055865984,1,2,Normal,1,1
10015214,0.0975121184312317,1,0.06722345,1,2,Normal,1,1
10015215,0.1168323686052227,1,0.16056356,1,2,Normal,1,1
